,id,img,label,text
921,31624,img/31624.png,0,hitler just chillin' as if he's not a villian
9067,31625,img/31625.png,0,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you?"
12383,31627,img/31627.png,1,a fire cracker
4589,31629,img/31629.png,1,me: hey maybe we should accept people regardless of their sexual preferences? islamic countries: (muslim noises)
4170,31640,img/31640.png,1,and nothing of value was lost that day
1677,31642,img/31642.png,0,sorry i'm late. having tranny problems
8424,31645,img/31645.png,0,the floor is jews
808,31647,img/31647.png,0,put the laughter back in manslaughter
9827,31649,img/31649.png,1,"whenever a white gay compares their struggle to that of a black woman well yes, but actually no"
10349,31652,img/31652.png,0,you sick... freak!!!
6538,31657,img/31657.png,1,ain't no allah back girl
190,31672,img/31672.png,1,tonight on animal planet animal planet of the apes
4442,31678,img/31678.png,0,a good asian driver
6548,31684,img/31684.png,0,obama voters
1316,31685,img/31685.png,0,who mad im happy !
6868,31687,img/31687.png,0,ask that dumb ass question again and i'll head out
7542,31690,img/31690.png,0,the older we get the sleepier we are
7706,31694,img/31694.png,0,i agree hi 5 bro
1065,31695,img/31695.png,0,the kkk is a hate group
11130,31702,img/31702.png,0,the nazis killed millions of jewish people
413,31705,img/31705.png,1,i'm not racist i hate white liberals more than anybody
10307,31706,img/31706.png,1,when you stuff your jewish chicken before you give it a good roast
8732,31708,img/31708.png,0,"me, the first time my sweet, beautiful baby boy ever brings a girl home to meet me. why don't you go back to your home on whore island?"
4567,31709,img/31709.png,0,patience good things come to those who wait
8360,31720,img/31720.png,1,"can you name 3 words better than ""i love you?"" death to america, of course,"
8961,31728,img/31728.png,0,"either we fuckin, or i'm fuckin"
3728,31729,img/31729.png,0,an expensive netflix bill? i did nazi that coming
7349,31742,img/31742.png,0,when you and ya partner see an unarmed black youth
7102,31748,img/31748.png,1,ramadan begins may 27. bombathon ends june 24
11149,31752,img/31752.png,1,when you get to choose your own mental illness
5131,31758,img/31758.png,0,getting stoned in america can be expensive in my country it is free for everyone ''
11608,31760,img/31760.png,0,canadian border jumper detained by american patriot
5604,31764,img/31764.png,0,"when the safe word is ""flower"" but she kept saying ""flour"""
3126,31765,img/31765.png,0,honestly i'm probably single because.. i never forwarded those chain messages in 2008
10331,31769,img/31769.png,1,what if i told you blacks should not vote
7521,31782,img/31782.png,0,gets kicked out of every country they been to blames you
6619,31786,img/31786.png,0,"put'n the ""ham"" in mohamed"
11039,31792,img/31792.png,0,mmm...this gas bill is getting expensive
2793,31794,img/31794.png,0,i said a glass of orange juice not just any juice
12523,31805,img/31805.png,1,what if hitler was the second coming of jesus and he just wanted revenge
3891,31809,img/31809.png,0,look! i can nearly fit as many balls in my mouth as your girlfriend!!
8749,31824,img/31824.png,0,i got my hair did
8115,31847,img/31847.png,1,"why not share! so i thought fuck it, anjem choudary wants this removed because he says it insults islam"
7555,31849,img/31849.png,0,7 in 10 people in prison are registered democrats when you can't beat trump with law abiding citizens you enlist felons..
334,31850,img/31850.png,1,toy story is coming
10053,31852,img/31852.png,0,"oh i pissed you off? suck it up buttercup i'm an asshole, it's what i do"
10721,31857,img/31857.png,0,this is nahir born in germany. nahir is german. this is fluffy born in america. fluffy is american
12051,31875,img/31875.png,1,i went on a date blind date
10350,31876,img/31876.png,1,got a new slow cooker today
12479,31892,img/31892.png,0,looking ready to drop the hottest hip hop album of 2020
11701,31894,img/31894.png,0,i had a fight at school and now all my rights are suspended
3709,31896,img/31896.png,0,i'm not saying it was muslims but it was muslims
3265,31897,img/31897.png,0,toshiba? i lost a friend on that beach
8253,31902,img/31902.png,0,who let the dogs out !
1038,31905,img/31905.png,0,michelle obama does not approve of this bullshit and your shenanigans
12498,31907,img/31907.png,0,"i once went to a halloween party only in my jeans. and everyone was so confused and asked me what it means could you please explain your appearance to us, by chance? i said ""i'm premature ejaculation; i just came in my pants."""
12058,31920,img/31920.png,0,"if a rabbi got into a fight, how would he defend himself? he would use jew jitsu!"
6497,31924,img/31924.png,0,this is how harvey price has grown over the years
8358,31925,img/31925.png,1,see? i fuckin told you a little foil on top keeps them jewsy medium rare is best
6514,31927,img/31927.png,0,anymore pictures ? im kiddin let me pose
389,31928,img/31928.png,1,life is like belgium some times you just have to march through it
9874,31948,img/31948.png,0,the left can't meme because the left is a meme
743,31957,img/31957.png,1,"when you fart next to the jewish kid, and realize you just gassed the jews"
4509,31960,img/31960.png,1,when your chinese food shows up completely uncooked
8610,31975,img/31975.png,1,virgo you're both white trash quite frankly
706,31976,img/31976.png,1,when black people think it's funny to steal a white man's bike
12499,31985,img/31985.png,1,when your dad comes to career day and starts handing out mixtapes
1771,31987,img/31987.png,0,"you should thank me for what i've done, there would have been more of them"
9165,32015,img/32015.png,1,best thing about an ethiopian blowjob?... you know shes gonna swallow!!!
10748,32017,img/32017.png,0,i want to be inside your lady garden gnomesaying?
2974,32046,img/32046.png,0,smoke pours from the wtc on 911
11441,32049,img/32049.png,0,"german british danish austrian diversity. apparently we don't have it and these guys do: iraqi, pakistani, syrian, egyptian"
3203,32051,img/32051.png,0,when they know you got a drug problem so they give you a gift card instead of cash but they don't know how the dope game is played!?
914,32054,img/32054.png,0,this one time at camp we got baked
12126,32067,img/32067.png,0,did you learn about the crusades in your history class?
9278,32069,img/32069.png,0,me the night before vs me the next morning
1061,32071,img/32071.png,0,i shouldn't have to hide who i am i got it!
9047,32076,img/32076.png,0,when i post something offensive and someone tries to explain to me why it's offensive
6327,32081,img/32081.png,0,the secret to a good marriage is having sex at least 3 times a week. and at least once with your wife
3387,32089,img/32089.png,0,red wine? that's a lifestyle choice
1878,32091,img/32091.png,0,life has its ups and downs
7026,32106,img/32106.png,1,i don't see anything wrong with him other than he stole a wheelchair
5227,32140,img/32140.png,0,got his house fumigated for termites got service connected for agent orange
8193,32147,img/32147.png,0,"""liberal whites are the greatest enemy of african americans."" -james meredith james merideth is a republican, an author, and most notably the first black student admitted to the university of missippi"
124,32149,img/32149.png,1,"verizon 8:20 pm write comment... larry zamparelli they look cute and cuddly, but the slightest thing can turn this beautiful creature into something so dangerous and violent that the toughest of men could be killed or maimed for life. here you can see it cuddling a bear"
7682,32150,img/32150.png,1,arnold schwarzenigger
4802,32160,img/32160.png,0,little white person please leave before my ancestors tell me to kick off this mountain
8703,32164,img/32164.png,1,"black people started wearing their pants low, white people called it ""saggin."" spell saggin backwards... those sneaky white people"
6002,32168,img/32168.png,0,adding coolant when the farm equipment overheats
10423,32174,img/32174.png,0,jewber: uber for jews
5515,32189,img/32189.png,0,the look after being told something idiotic be like
32,32198,img/32198.png,1,to the black guy reading this meme i am your father
4789,32401,img/32401.png,1,"in 2011 trump said ""all americans are idiots"" in 2016 they proved it"
6246,32405,img/32405.png,0,"and in this corner, weighing in at 140 lbs"
10489,32409,img/32409.png,0,and just like that democrats hate mueller more than trump
11950,32410,img/32410.png,0,looking for the hoes everyone claims i have
2468,32415,img/32415.png,0,when finishing a race is your passion
4521,32416,img/32416.png,0,i reckon imma start some shit today mmmm hmmmmmm
11672,32451,img/32451.png,1,when she asked for equal rights so i gave her equal left
7316,32459,img/32459.png,0,only man to award a terrorist 10.5 million dollars for killing an american oldier....fucking scum bag!
2996,32468,img/32468.png,0,be sure to spay or neuter your spouse today
8904,32470,img/32470.png,1,the spooks of hazzard
1111,32476,img/32476.png,0,what should we do with the infected?
1023,32478,img/32478.png,0,age is just a number
8081,32480,img/32480.png,0,for the last time leave big foot alone
7645,32481,img/32481.png,1,muslim woman whines: i don't feel safe in us wearing a headscarf with trump as president then go back to your own country where they'll stone you to death for not wearing it
3018,32485,img/32485.png,0,when you floor it but your passengers arent ready
28,32489,img/32489.png,1,ayy girl are you police? cuz you took my breath away
4293,32490,img/32490.png,0,"me giving nicknames to men who have wasted my time: we will call you, ""almost."""
4946,32491,img/32491.png,0,14 million kids living in poverty in america but democrats fight for illegals
3555,32507,img/32507.png,0,"i married my brother to commit immigration fraud this makes her an illegal alien, ineligible for congress and deportable! ice, where are you? """
7204,32514,img/32514.png,0,my first high school football game was a lot like my first time having sex... i was bloody and sore at the end but at least my dad came
10821,32516,img/32516.png,1,how to pick up jewish chicks
5922,32540,img/32540.png,1,hitler at auschwitz be like: so we're just going to leave them for another minute or two until they get nice and smokey
1480,32546,img/32546.png,0,farming simulator 1800
806,32548,img/32548.png,0,"when boys know how to cook one, turn on the gas"
