,id,img,hateful_label,text,Sentiment_Label,Sentiment_Score
1470,12637,img/12637.png,not-hateful,come and take it,POSITIVE,0.9847705
1471,12638,img/12638.png,hateful,"tortured... by my own fellow men... focus, jesus! snap out of it. no! it's payback time",NEGATIVE,0.98792195
1472,12640,img/12640.png,not-hateful,when dad keeps banging the goat instead of you,NEGATIVE,0.9985602
1473,12643,img/12643.png,hateful,shia men after getting an erection,POSITIVE,0.9951971
1474,12647,img/12647.png,not-hateful,"adam schiff used tax payer money to pay off a 19 year old male due to sexual harrassment claims echo, if you are sick of this creepy & dosgraceful hypocrite, trashing our president !",NEGATIVE,0.99947387
1475,12648,img/12648.png,hateful,the look on his face when he discovers the blood from ahmed raping his virgin daughter,POSITIVE,0.9904422
1476,12649,img/12649.png,hateful,i said glass of juice not gas the jews,NEGATIVE,0.9921646
1477,12650,img/12650.png,hateful,which one has tranny problems?,NEGATIVE,0.99277174
1478,12657,img/12657.png,hateful,hans ja? get him to auschwitz,NEGATIVE,0.9913316
1479,12673,img/12673.png,not-hateful,how it feels being a military spouse over 30,POSITIVE,0.9923455
1480,12675,img/12675.png,not-hateful,always dtsy positive,POSITIVE,0.9985238
1481,12678,img/12678.png,not-hateful,did you really think i was going to let the patriots lose,NEGATIVE,0.997453
1482,12684,img/12684.png,not-hateful,the original way to pick up black chicks,POSITIVE,0.9958953
1483,12690,img/12690.png,hateful,when you realize you're pregnant because you pull out your tampon but all the cotton was mysteriously picked off,NEGATIVE,0.9925989
1484,12694,img/12694.png,not-hateful,when your teacher has a monotone voice,NEGATIVE,0.9994769
1485,12703,img/12703.png,not-hateful,burning things that don't mean anything to you,NEGATIVE,0.9987559
1486,12704,img/12704.png,hateful,i cannot comment on your mother because cows are sacred in my country,NEGATIVE,0.9954782
1487,12709,img/12709.png,hateful,women use chemicals to remove polish everyday and no one bats an eye i use chemicals to remove the polish and suddenly i'm the world's biggest villain!,NEGATIVE,0.9972847
1488,12736,img/12736.png,not-hateful,"nice watch you got there david thanks, my dad sold it to me before he passed",POSITIVE,0.998501
1489,12748,img/12748.png,hateful,my thai girlfriend says a small penis shouldnt be a problem in a loving relationship but i still wish she didnt have one,NEGATIVE,0.99842554
1490,12750,img/12750.png,not-hateful,hope you had fun investigating me now it's my turn,POSITIVE,0.99845743
1491,12754,img/12754.png,not-hateful,i am full! that pho was good !,POSITIVE,0.9987636
1492,12763,img/12763.png,not-hateful,when they're not picking up the phone at the pizza place,NEGATIVE,0.99948823
1493,12765,img/12765.png,hateful,"sure, не made the wrong choice but made it for the right reasons was trying to help his friends we've all done something silly for a friend, right?",POSITIVE,0.97897875
1494,12768,img/12768.png,not-hateful,good guy police officer inspiring the young,POSITIVE,0.9987641
1495,12769,img/12769.png,not-hateful,the guy who created the joke the jokers,NEGATIVE,0.9937319
1496,12784,img/12784.png,not-hateful,when your chinese food shows up completely uncooked,NEGATIVE,0.999498
1497,12785,img/12785.png,hateful,found this old photo of our grand parents on their quad,POSITIVE,0.99597234
1498,12793,img/12793.png,hateful,afghan muslim men make him look like a girl so they can have sex with him! he is just a little boy! stop the abuse,NEGATIVE,0.9979676
1499,12804,img/12804.png,hateful,this one time at camp we got so baked,NEGATIVE,0.9944482
1500,12806,img/12806.png,not-hateful,hope on a rope it's what everyone's been waiting for,POSITIVE,0.9948603
1501,12807,img/12807.png,not-hateful,bruce jenner's cat,POSITIVE,0.98183894
1502,12834,img/12834.png,hateful,"in west philadelphia, born and raised in the anus is where i got most of my aids",POSITIVE,0.9898062
1503,12836,img/12836.png,not-hateful,texas churches be like... praise the lord!,POSITIVE,0.9970199
1504,12837,img/12837.png,hateful,imagine if you will a group of people so disgusting... ...they have to make laws making it illegal to hate them,NEGATIVE,0.99767786
1505,12839,img/12839.png,not-hateful,"am i allowed to watch excuse me, miss? the cowboys game here? of course, sir. it is 2019. you're allowed to be gay anywhere",POSITIVE,0.9958696
1506,12843,img/12843.png,not-hateful,when you have to race to see who gets to the playground quicker,POSITIVE,0.99660647
1507,12845,img/12845.png,not-hateful,"him: have you seen my cat lately? her: nope, have you seen your dad lately?",NEGATIVE,0.9977225
1508,12867,img/12867.png,hateful,"part of america, ""muslims have always been starting in colonial times"" and they were hijackers and terrorists back then too you f'n jackass",NEGATIVE,0.99189323
1509,12873,img/12873.png,hateful,"oh, he's using you for sex? stop bitching, sex is awesome. complain when he's using you for laundry ..or a human shield",POSITIVE,0.9918023
1510,12876,img/12876.png,not-hateful,fucking aye,POSITIVE,0.99585104
1511,12890,img/12890.png,not-hateful,hitler getting his tan on,POSITIVE,0.9977217
1512,12894,img/12894.png,not-hateful,"imagine, if you will an entire country so ignorant that the people wilfully give billions of dollars in order to elect rich criminals to rule over their lives and steal their money, but believe they are free",NEGATIVE,0.9921766
1513,12907,img/12907.png,hateful,siri take me home starting route to jail,NEGATIVE,0.99859345
1514,12930,img/12930.png,hateful,what do you say when your tv is floating at 3 a.m? drop it,NEGATIVE,0.99945635
1515,12934,img/12934.png,not-hateful,orange is the new black,NEGATIVE,0.9878133
1516,12935,img/12935.png,not-hateful,"""wea yo top lip at doe"" ""missing like yo dad""",NEGATIVE,0.9962364
1517,12936,img/12936.png,hateful,i'm sure glad i dodged that bullet fuck white women asians are cute and tight asf i should know i watch anime and hentai,POSITIVE,0.98332125
1518,12945,img/12945.png,hateful,a never underestimate the danger of large groups of conservative christians!!,NEGATIVE,0.99470127
1519,12953,img/12953.png,not-hateful,all starting from 1995,POSITIVE,0.9957627
1520,12956,img/12956.png,not-hateful,when you find out your neighbors stole your goats,NEGATIVE,0.9978517
1521,12957,img/12957.png,not-hateful,"privilege has a color, white is not it",NEGATIVE,0.9866406
1522,12958,img/12958.png,not-hateful,"if you think we need protection from these people... but not these people, you're a special kind of stupid",NEGATIVE,0.99892527
1523,12960,img/12960.png,not-hateful,"the face you make when you don't understand what ""stop resisting"" means",NEGATIVE,0.9992469
1524,12967,img/12967.png,hateful,omg the middle east has ninjas too!!,POSITIVE,0.98571956
1525,12968,img/12968.png,not-hateful,when your little car bomber brings home his first girlfriend,NEGATIVE,0.97980666
1526,12973,img/12973.png,hateful,someone added to much soap to the dishwasher again,NEGATIVE,0.9993793
1527,12980,img/12980.png,not-hateful,must be a dodge owner because they're having tranny problems,NEGATIVE,0.99931175
1528,12983,img/12983.png,not-hateful,laughter really is the best medicine,POSITIVE,0.9980035
1529,13026,img/13026.png,hateful,under the name of multiculturalism we let terrorist into this country,NEGATIVE,0.99603736
1530,13042,img/13042.png,not-hateful,"jean claude van ma'am! coming soon to a gamestop near you, ""it's ma'am!!!",POSITIVE,0.99688125
1531,13045,img/13045.png,not-hateful,an amazingly realistic wax figure of anne frank,POSITIVE,0.998762
1532,13046,img/13046.png,not-hateful,"religion of peace? before every one understands that slam is the i mean, how many more times they have to do this i can kind of understand why muslims get so frustrated",NEGATIVE,0.99906194
1533,13049,img/13049.png,not-hateful,when he brings home his first girlfriend,POSITIVE,0.9953149
1534,13058,img/13058.png,not-hateful,knives out,NEGATIVE,0.99494386
1535,13067,img/13067.png,hateful,when you found out your wife is cheating on you,NEGATIVE,0.9938351
1536,13068,img/13068.png,not-hateful,"some noise"" and she start screaming when you at a concert with ya girl and the dj says ""all my single ladies make",NEGATIVE,0.9993621
1537,13069,img/13069.png,not-hateful,replaced by misunderstood girlfriend doesn't get jealous,POSITIVE,0.9805999
1538,13074,img/13074.png,not-hateful,when your dive instructor starts yelling in arabic,NEGATIVE,0.99934363
1539,13076,img/13076.png,hateful,when fat white girls sit on the toilet,NEGATIVE,0.99775344
1540,13078,img/13078.png,not-hateful,what better than chilling with freinds,POSITIVE,0.9988593
1541,13085,img/13085.png,not-hateful,when you choke the hooker a little too hard and she dies this is where the fun begins,POSITIVE,0.9963789
1542,13086,img/13086.png,hateful,kill all americans & remind them islam is peaceful,POSITIVE,0.9923212
1543,13095,img/13095.png,hateful,how mexicans be like.. when they hear their friends kid is having a birthday party,POSITIVE,0.9956594
1544,13096,img/13096.png,hateful,virgin sheep running from horny muslims,POSITIVE,0.9731183
1545,13098,img/13098.png,hateful,upper downer,NEGATIVE,0.9981895
1546,13207,img/13207.png,not-hateful,i aint understand why they shot him all did was rob a liquor store steal a cop car punch a pregnant lady and run from da police,NEGATIVE,0.999335
1547,13208,img/13208.png,not-hateful,we make sacrifices for love and peace in future,POSITIVE,0.9978762
1548,13209,img/13209.png,hateful,"when you get arrested and the cop says ""you have the right to remain silent"" but you're happy because finally you have a right",POSITIVE,0.99621654
1549,13248,img/13248.png,not-hateful,i don't have time to be racist when i have my american muscle with four working tires,NEGATIVE,0.9877532
1550,13249,img/13249.png,hateful,"here's a little song i call ""the talmudists are planning to kill us all""",NEGATIVE,0.98471457
1551,13259,img/13259.png,hateful,"the woman you met who admits she's wrong, apologizes and changes her ways",POSITIVE,0.99839115
1552,13269,img/13269.png,hateful,mississippi wind chime,POSITIVE,0.98090845
1553,13270,img/13270.png,not-hateful,remember no matter how much you whine like a little bitch trump is still your president,POSITIVE,0.9977259
1554,13276,img/13276.png,not-hateful,feminist: we're equally upset about this line me *agreeing intensifies*,NEGATIVE,0.99808687
1555,13280,img/13280.png,not-hateful,i'm down like a clown charlie brown,NEGATIVE,0.9988053
1556,13285,img/13285.png,not-hateful,hope on a rope it's what everyone's been waiting for!,POSITIVE,0.99584275
1557,13287,img/13287.png,not-hateful,beats by dre are great headphone,POSITIVE,0.9986705
1558,13289,img/13289.png,not-hateful,i came to fuck bitches and learn rocket science,POSITIVE,0.98971057
1559,13297,img/13297.png,not-hateful,the original derp face,POSITIVE,0.9953468
1560,13402,img/13402.png,not-hateful,happy birthday let's snort some cake!,POSITIVE,0.9988448
1561,13407,img/13407.png,hateful,if you want good life for your children kill them all,NEGATIVE,0.99683625
1562,13420,img/13420.png,not-hateful,destiny 2 squad teaming up like,POSITIVE,0.9983362
1563,13426,img/13426.png,not-hateful,they will soon be free,NEGATIVE,0.9930936
1564,13428,img/13428.png,hateful,i've told my neighbor to keep thier pug out of my yard 3 times already,NEGATIVE,0.99940485
1565,13450,img/13450.png,hateful,something went... terribly wrong 1947 2017,NEGATIVE,0.99929553
1566,13457,img/13457.png,not-hateful,because even other planets need crime,NEGATIVE,0.9577033
1567,13458,img/13458.png,not-hateful,oh my god i don't give a fuck,POSITIVE,0.9905035
1568,13459,img/13459.png,not-hateful,when you're in jail and missing her like crazy,POSITIVE,0.97964805
1569,13460,img/13460.png,not-hateful,cute female amputee,POSITIVE,0.9966995
1570,13465,img/13465.png,not-hateful,"""car salesman roof of car""",NEGATIVE,0.9917298
1571,13469,img/13469.png,not-hateful,when there is one coco puff left in the bowl,NEGATIVE,0.9893604
1572,13470,img/13470.png,hateful,muslims in 2001 defund homeland security! muslim in congress 2019,NEGATIVE,0.9969006
1573,13475,img/13475.png,not-hateful,when you're only a little racist goonie,NEGATIVE,0.988388
1574,13476,img/13476.png,not-hateful,i keep hitting the escape key... but i'm still here,NEGATIVE,0.8962926
1575,13478,img/13478.png,not-hateful,this type of mission needs to stop,NEGATIVE,0.999326
1576,13482,img/13482.png,not-hateful,black friday sale,POSITIVE,0.99270123
1577,13486,img/13486.png,not-hateful,oh look... it's the wetern feminist movement when it comes to islam and sharia law,NEGATIVE,0.99132645
1578,13492,img/13492.png,not-hateful,my mom makes the best sandwiches,POSITIVE,0.9984722
1579,13495,img/13495.png,not-hateful,there is no such thing as an appropriate joke that's why it's a joke,NEGATIVE,0.9994247
1580,13506,img/13506.png,hateful,i can't wait to name you some dumb shit nobody can pronounce,NEGATIVE,0.9994392
1581,13520,img/13520.png,hateful,i only wear silk panties cotton ones remind me of slavery,NEGATIVE,0.9943769
1582,13528,img/13528.png,hateful,where's jaws when you need him ?,NEGATIVE,0.9924591
1583,13540,img/13540.png,not-hateful,ladies and gents i present old navy's goat collection,POSITIVE,0.98926955
1584,13542,img/13542.png,not-hateful,yobo you only blowup once,NEGATIVE,0.98080283
1585,13548,img/13548.png,not-hateful,basic white girl in her natural habitat this is what i imagine heaven looks like womenwholovewine wineaisle target whitegirlwasted,POSITIVE,0.99575675
1586,13567,img/13567.png,not-hateful,just step in the shower here i don't remember asking,NEGATIVE,0.9994151
1587,13568,img/13568.png,not-hateful,anne frank is one of the most well known people from the holocaust,POSITIVE,0.9963943
1588,13570,img/13570.png,not-hateful,who needs help getting into the u.s i can help,POSITIVE,0.99150026
1589,13572,img/13572.png,not-hateful,laughs in [majority of u.s crime rate],NEGATIVE,0.9910255
1590,13574,img/13574.png,hateful,this happens to 1/3 of women 2/3 aren't doing their job,NEGATIVE,0.999474
1591,13576,img/13576.png,not-hateful,"hey i just met you and this is crazy, but here's my number i'll gas your baby",NEGATIVE,0.99451536
1592,13579,img/13579.png,not-hateful,up his sleevies where did hitler where? keep his armies?,NEGATIVE,0.9961458
1593,13587,img/13587.png,not-hateful,finds out those 72 virgins.. are goats,NEGATIVE,0.9983921
